id,categoria,edad,genero,estado_civil,ingreso_reportado,maximo_dias_mora,saldo_total,saldo_productos_activos,saldo_productos_pasivos,cantidad_productos_activos,cantidad_productos_pasivos,saldo_en_competencia,monto_credito,plazo_credito,calificacion_crediticia,garantia_credito,tasa_interes
206022,optima,66.0,femenino,casado,339233.0,22.0,13493.0,6638.0,6855.0,3.0,0.18957274325174833,595978.11,102000.0,66.0,3.0,fiduciaria,16.38
637494,optima,53.0,masculino,soltero,91169.0,50.0,614508.0,582607.0,31901.0,3.0,3.0,1174227.71,766000.0,124.0,3.0,hipotecaria,6.86
332611,privada,53.0,femenino,divorciado,71973.0,21.0,355888.0,257604.0,98284.0,5.0,2.0,47340.21,458000.0,55.0,4.0,fiduciaria,11.35
687219,optima,58.0,masculino,soltero,144634.0,26.0,495555.0,347717.0,147838.0,2.0,3.0,1445090.19,223000.0,46.0,5.0,fiduciaria,20.51
142586,premier,65.0,femenino,divorciado,105759.0,23.0,1216801.0,1201612.0,15189.0,3.0,3.0,2578820.75,63000.0,51.0,5.0,fiduciaria,10.02
974096,optima,47.0,masculino,casado,250873.0,81.0,272974.0,265450.0,7524.0,3.0,2.0,500227.7,85000.0,57.0,6.0,fiduciaria,17.4
777516,premier,40.0,masculino,divorciado,110054.0,5.0,341737.0,58801.0,282936.0,6.0,1.0,693271.15,10000.0,55.0,3.0,fiduciaria,21.13
764412,premier,61.0,femenino,casado,96140.0,8.0,219933.0,165456.0,54477.0,3.0,2.0,1630902.21,600000.0,19.0,3.0,fiduciaria,12.05
108822,premier,69.0,masculino,casado,87190.0,13.0,300509.0,285040.0,15469.0,3.0,1.0,302623.65,302000.0,55.0,4.0,fiduciaria,10.87
873999,optima,33.0,masculino,soltero,54373.0,9.0,144780.0,80003.0,64777.0,5.0,2.0,,68000.0,59.0,2.0,prendas,8.12
222732,optima,62.0,femenino,casado,56114.0,38.0,171922.0,37480.0,134442.0,2.0,1.0,844789.23,128000.0,89.0,5.0,fiduciaria,13.89
557629,optima,43.0,femenino,casado,,64.0,914654.0,894702.0,19952.0,1.0,1.0,308493.39,544000.0,274.0,3.0,hipotecaria,7.11
573183,optima,45.0,femenino,divorciado,,8.0,1247329.0,1228501.0,18828.0,2.0,1.0,193103.18,199000.0,316.0,4.0,hipotecaria,6.95
773680,optima,48.0,masculino,casado,77340.0,2.0,86788.0,35129.0,51659.0,4.0,2.0,,86000.0,70.0,3.0,fiduciaria,12.98
310858,premier,46.0,femenino,soltero,81752.0,0.0,387871.0,376966.0,10905.0,2.0,3.0,468037.64,336000.0,54.0,3.0,fiduciaria,14.22
610407,optima,37.0,masculino,soltero,,20.0,405825.0,390946.0,14879.0,2.0,1.0,28668.38,368000.0,51.0,4.0,fiduciaria,15.24
119992,optima,49.0,masculino,divorciado,179773.0,1.0,742947.0,711224.0,31723.0,2.0,0.0,739400.63,58000.0,47.0,5.0,fiduciaria,14.99
150064,optima,30.0,femenino,soltero,26149.0,2.0,142823.0,142386.0,437.0,2.0,1.0,517652.16,158000.0,51.0,3.0,fiduciaria,18.98
458968,optima,32.0,masculino,casado,174673.0,21.0,719874.0,707760.0,12114.0,2.0,1.0,74137.76,43000.0,39.0,4.0,fiduciaria,16.69
933296,optima,37.0,masculino,casado,74358.0,47.0,289083.0,282788.0,6295.0,3.0,1.0,908995.17,263000.0,176.0,4.0,hipotecaria,7.83
436955,privada,49.0,femenino,casado,152254.0,54.0,999191.0,652017.0,347174.0,18.0,4.0,365364.53,140000.0,33.0,2.0,autoliquidable,8.4
215230,premier,49.0,masculino,casado,103166.0,8.0,268938.0,132165.0,136773.0,3.0,0.0,,612000.0,53.0,2.0,fiduciaria,13.11
712353,optima,55.0,femenino,divorciado,143580.0,4.0,628296.0,624794.0,3502.0,2.0,2.0,,65000.0,52.0,3.0,fiduciaria,16.91
154422,premier,54.0,masculino,casado,94435.0,11.0,607100.0,443098.0,164002.0,4.0,1.0,324507.37,720000.0,73.0,3.0,fiduciaria,9.86
833352,optima,52.0,femenino,casado,88961.0,171.0,618168.0,565154.0,53014.0,3.0,2.0,,708000.0,270.0,3.0,hipotecaria,6.82
861755,premier,45.0,femenino,casado,86385.0,19.0,541334.0,490804.0,50530.0,3.0,1.0,1183696.3,457000.0,58.0,3.0,fiduciaria,13.35
286826,premier,55.0,masculino,casado,83628.0,12.0,414935.0,399461.0,15474.0,3.0,2.0,795508.38,255000.0,63.0,4.0,fiduciaria,11.22
875240,premier,61.0,masculino,casado,95379.0,15.0,262341.0,187377.0,74964.0,2.0,3.0,520913.9,96000.0,54.0,3.0,fiduciaria,14.67
138624,optima,37.0,femenino,soltero,113452.0,38.0,298068.0,285305.0,12763.0,2.0,2.0,2312911.91,208000.0,34.0,5.0,fiduciaria,16.2
593944,optima,45.0,masculino,casado,79847.0,10.0,112762.0,111012.0,1750.0,5.0,1.0,336963.43,532000.0,53.0,2.0,fiduciaria,18.12
297947,optima,34.0,femenino,casado,57129.0,16.0,158710.0,126356.0,32354.0,5.0,1.0,1306547.93,204000.0,71.0,4.0,fiduciaria,12.31
733936,optima,45.0,masculino,casado,113890.0,8.0,121988.0,64643.0,57345.0,1.0,1.0,8084.16,139000.0,61.0,3.0,autoliquidable,8.01
631249,optima,38.0,masculino,casado,205079.0,27.0,203255.0,49782.0,153473.0,3.0,2.0,103090.49,165000.0,49.0,3.0,fiduciaria,21.29
682378,optima,60.0,femenino,casado,38780.0,16.0,376029.0,356859.0,19170.0,1.0,1.0,336503.73,352000.0,55.0,4.0,fiduciaria,13.02
568470,optima,52.0,femenino,casado,115070.0,12.0,501012.0,478481.0,22531.0,4.0,0.0,,235000.0,73.0,4.0,fiduciaria_prendas,8.14
897578,optima,28.0,masculino,casado,121241.0,46.0,74111.0,51794.0,22317.0,1.0,2.0,642342.73,80000.0,27.0,5.0,fiduciaria,19.93
977543,optima,32.0,masculino,casado,109432.0,0.0,427233.0,313872.0,113361.0,3.0,3.0,7672.29,29000.0,52.0,3.0,autoliquidable,7.89
175446,privada,58.0,masculino,casado,,19.0,2913315.0,408320.0,2504995.0,1.0,6.0,358743.12,13000.0,17.0,3.0,autoliquidable,5.58
339761,premier,42.0,masculino,casado,90770.0,1.0,2406915.0,2321338.0,85577.0,2.0,2.0,184403.54,292000.0,55.0,4.0,fiduciaria,9.16
110147,optima,38.0,femenino,casado,36031.0,32.0,847669.0,818975.0,28694.0,4.0,2.0,,120000.0,61.0,5.0,fiduciaria,14.77
256294,premier,44.0,masculino,casado,99567.0,15.0,1185117.0,1026853.0,158264.0,3.0,2.0,527937.92,500000.0,44.0,5.0,fiduciaria,12.51
739360,premier,30.0,masculino,divorciado,91208.0,0.0,61456.0,59601.0,1855.0,3.0,1.0,249519.25,948000.0,64.0,3.0,fiduciaria,12.84
908379,premier,48.0,femenino,soltero,89367.0,7.0,1101230.0,1010971.0,90259.0,5.0,2.0,32585.22,998000.0,65.0,3.0,fiduciaria,8.98
661240,optima,42.0,femenino,casado,49294.0,41.0,398370.0,327298.0,71072.0,2.0,1.0,213633.55,161000.0,52.0,5.0,fiduciaria,15.55
470352,premier,44.0,femenino,casado,87738.0,12.0,548182.0,490074.0,58108.0,4.0,0.0,425751.04,241000.0,51.0,4.0,fiduciaria,10.46
338112,privada,59.0,masculino,soltero,108527.0,6.0,2816233.0,27250.0,2788983.0,1.0,4.0,57660.55,292000.0,8.0,3.0,autoliquidable,9.09
661316,optima,31.0,femenino,casado,44557.0,15.0,57520.0,48927.0,8593.0,4.0,1.0,814290.77,374000.0,40.0,3.0,fiduciaria,13.23
106298,optima,33.0,masculino,soltero,189963.0,37.0,186012.0,176242.0,9770.0,5.0,1.0,337202.07,591000.0,70.0,7.0,fiduciaria_prendas,8.62
836786,optima,44.0,masculino,casado,,3.0,215285.0,99789.0,115496.0,1.0,1.0,254552.6,354000.0,64.0,4.0,fiduciaria,16.24
194116,premier,29.0,femenino,viudo,92667.0,1.0,1700458.0,1671504.0,28954.0,6.0,1.0,,354000.0,43.0,4.0,fiduciaria,13.12
360706,optima,52.0,femenino,soltero,,2.0,96768.0,60540.0,36228.0,4.0,2.0,587583.89,313000.0,44.0,3.0,fiduciaria,15.4
920709,optima,45.0,masculino,casado,207571.0,8.0,255963.0,243874.0,12089.0,2.0,0.0,429525.24,29000.0,46.0,4.0,fiduciaria,20.14
931571,optima,47.0,masculino,casado,187978.0,17.0,156261.0,138109.0,18152.0,3.0,2.0,1405453.1,143000.0,49.0,3.0,fiduciaria,15.97
969820,premier,30.0,masculino,casado,,126.0,2261929.0,2149467.0,112462.0,7.0,2.0,1002763.18,685000.0,159.0,5.0,hipotecaria,5.93
288061,optima,44.0,masculino,casado,,25.0,271118.0,239674.0,31444.0,5.0,0.0,390078.6,109000.0,73.0,4.0,fiduciaria,15.23
614379,optima,34.0,masculino,soltero,101367.0,54.0,403035.0,397779.0,5256.0,4.0,0.0,144502.38,129000.0,58.0,5.0,fiduciaria,14.31
513222,optima,30.0,femenino,casado,53445.0,14.0,561567.0,560896.0,671.0,3.0,2.0,1339976.18,108000.0,58.0,5.0,fiduciaria,14.84
778119,optima,47.0,femenino,casado,53563.0,10.0,394158.0,374015.0,20143.0,3.0,1.0,505345.76,157000.0,72.0,4.0,fiduciaria,12.71
600736,premier,42.0,femenino,casado,84310.0,11.0,988616.0,959889.0,28727.0,7.0,0.0,556799.34,101000.0,58.0,2.0,fiduciaria,12.26
204261,optima,34.0,femenino,casado,39367.0,44.0,1004581.0,953381.0,51200.0,4.0,2.0,169474.85,1570000.0,405.0,3.0,hipotecaria,6.02
210402,optima,52.0,femenino,casado,,4.0,487266.0,474989.0,12277.0,3.0,1.0,711854.16,384000.0,59.0,5.0,fiduciaria,13.23
339674,optima,31.0,masculino,soltero,,19.0,122778.0,116038.0,6740.0,2.0,1.0,465746.49,108000.0,56.0,4.0,fiduciaria,16.57
104331,premier,40.0,femenino,viudo,95954.0,236.0,1878635.0,1869301.0,9334.0,3.0,3.0,43252.26,1853000.0,316.0,4.0,hipotecaria,6.27
267774,optima,34.0,femenino,casado,,3.0,178015.0,151286.0,26729.0,2.0,1.0,53914.86,204000.0,46.0,3.0,fiduciaria,13.18
674758,optima,57.0,femenino,casado,31528.0,3.0,312771.0,287370.0,25401.0,2.0,1.0,915250.4,232000.0,66.0,3.0,fiduciaria,15.38
362975,optima,34.0,femenino,soltero,36610.0,40.0,291155.0,245533.0,45622.0,4.0,2.0,1207722.42,98000.0,63.0,5.0,fiduciaria,15.48
107842,optima,51.0,femenino,casado,218156.0,13.0,392635.0,390862.0,1773.0,3.0,0.0,746971.37,391000.0,30.0,4.0,fiduciaria,13.53
740607,premier,48.0,femenino,casado,93006.0,3.0,42189.0,35095.0,7094.0,4.0,0.0,1253.94,1013000.0,40.0,2.0,fiduciaria,13.99
137583,premier,48.0,femenino,soltero,109620.0,3.0,305857.0,285955.0,19902.0,3.0,2.0,27076.96,488000.0,46.0,3.0,fiduciaria,11.15
758081,optima,28.0,femenino,casado,96883.0,1.0,1276870.0,1207219.0,69651.0,7.0,0.1654707249041406,134863.67,1291000.0,263.0,3.0,hipotecaria,6.33
790475,optima,58.0,femenino,casado,30432.0,4.0,81000.0,76312.0,4688.0,2.0,1.0,401923.48,125000.0,54.0,4.0,fiduciaria,18.45
108402,optima,52.0,masculino,viudo,38128.0,11.0,1106634.0,1084285.0,22349.0,2.0,1.0,813449.54,42000.0,59.0,4.0,fiduciaria,20.61
188391,optima,37.0,femenino,soltero,,0.0,125325.0,68665.0,56660.0,3.0,0.0,781196.38,261000.0,65.0,3.0,fiduciaria,21.5
512154,optima,37.0,masculino,casado,37116.0,58.0,1418633.0,1366006.0,52627.0,3.0,2.0,84635.32,1119000.0,222.0,3.0,hipotecaria,7.34
643616,optima,33.0,masculino,casado,,0.0,381891.0,370321.0,11570.0,4.0,2.0,735806.86,72000.0,212.0,2.0,hipotecaria,7.2
625086,privada,75.0,femenino,soltero,187947.0,1.0,1895374.0,59408.0,1835966.0,1.0,6.0,48891.16,35000.0,5.0,3.0,autoliquidable,8.41
545266,premier,50.0,femenino,soltero,89587.0,6.0,66012.23319554038,917.2331955403843,65095.0,4.0,2.0,104706.03,282000.0,52.0,2.0,fiduciaria,12.91
188570,optima,29.0,masculino,casado,214853.0,9.0,110706.0,108629.0,2077.0,3.0,2.0,924900.7,836000.0,68.0,3.0,fiduciaria,9.06
483460,optima,61.0,femenino,divorciado,35399.0,30.0,927134.0,924531.0,2603.0,1.0,3.0,1020362.35,82000.0,53.0,5.0,fiduciaria,14.74
521548,optima,31.0,femenino,divorciado,35496.0,10.0,622812.0,580131.0,42681.0,2.0,2.0,139623.65,43000.0,45.0,3.0,fiduciaria,14.71
433461,optima,44.0,femenino,casado,117550.0,20.0,702863.0,680299.0,22564.0,2.0,2.0,58329.23,1269000.0,225.0,3.0,hipotecaria,7.51
268718,premier,52.0,masculino,casado,110324.0,140.0,384542.0,326687.0,57855.0,4.0,1.0,4901737.18,234000.0,165.0,4.0,hipotecaria,8.77
504545,premier,35.0,masculino,divorciado,104147.0,9.0,3055685.0,3043802.0,11883.0,2.0,5.0,1346874.99,135000.0,70.0,5.0,fiduciaria,10.35
361452,premier,47.0,masculino,soltero,96561.0,8.0,491960.0,346170.0,145790.0,4.0,1.0,495468.88,134000.0,59.0,3.0,fiduciaria,11.01
655134,premier,47.0,masculino,casado,,1.0,487113.0,487081.0,32.0,2.0,1.0,205604.59,1557000.0,158.0,2.0,fiduciaria_bienes_inmuebles,7.76
459971,optima,28.0,femenino,casado,115858.0,25.0,312451.0,312177.0,274.0,1.0,1.0,107211.5,76000.0,38.0,5.0,fiduciaria,21.66
715564,premier,36.0,femenino,soltero,83433.0,1.0,851069.0,770284.0,80785.0,4.0,7.0,63505.34,52000.0,22.0,2.0,autoliquidable,7.32
481229,optima,50.0,femenino,divorciado,,22.0,59701.0,11019.0,48682.0,2.0,1.0,43063.2,76000.0,58.0,4.0,fiduciaria,16.6
582770,optima,44.0,femenino,soltero,,5.0,54870.0,53190.0,1680.0,2.0,2.0,1100622.89,83000.0,56.0,3.0,fiduciaria,17.3
446788,privada,43.0,femenino,casado,95158.0,31.0,4839905.0,125204.0,4714701.0,1.0,3.0,530335.88,159000.0,79.0,2.0,autoliquidable,8.87
299353,optima,42.0,femenino,casado,81306.0,13.0,192571.0,185127.0,7444.0,4.0,1.0,1568359.94,16000.0,47.0,4.0,fiduciaria,21.75
823375,premier,63.0,femenino,casado,79847.0,5.0,1063437.0,1042994.0,20443.0,5.0,2.0,,134000.0,46.0,3.0,fiduciaria,12.06
227439,optima,41.0,masculino,soltero,84210.0,21.0,450717.0,359433.0,91284.0,4.0,2.0,135882.14,191000.0,22.0,4.0,fiduciaria,16.97
715505,optima,49.0,femenino,divorciado,192249.0,7.0,245000.0,177235.0,67765.0,1.0,1.0,695071.49,236000.0,62.0,4.0,fiduciaria,16.7
772482,optima,63.0,masculino,divorciado,57034.0,16.0,393002.0,314718.0,78284.0,1.0,0.0,,463000.0,409.0,3.0,fiduciaria_bienes_inmuebles,8.08
685104,optima,55.0,femenino,soltero,,23.0,242155.0,137850.0,104305.0,4.0,1.0,,281000.0,76.0,3.0,fiduciaria,13.56
597766,optima,64.0,masculino,casado,161873.0,8.0,35853.0,25593.0,10260.0,1.0,1.0,1706335.05,88000.0,65.0,3.0,fiduciaria,19.07
507212,optima,43.0,masculino,soltero,97299.0,40.0,30704.0,4754.0,25950.0,3.0,2.0,428708.75,174000.0,44.0,4.0,fiduciaria,17.02
422543,premier,44.0,femenino,casado,116175.0,765.0,526943.0,491016.0,35927.0,4.0,2.0,3087060.06,4547000.0,249.0,3.0,hipotecaria,7.18
649338,optima,44.0,masculino,soltero,30158.0,24.0,734956.0,719705.0,15251.0,2.0,1.0,,51000.0,67.0,5.0,fiduciaria,15.12
586370,optima,39.0,masculino,casado,,14.0,2726724.0,2690085.0,36639.0,2.0,1.0,,1990000.0,308.0,3.0,hipotecaria,7.2
286232,optima,46.0,femenino,casado,40888.0,16.0,120856.0,90527.0,30329.0,2.0,2.0,,80000.0,64.0,5.0,fiduciaria,20.82
130268,optima,58.0,femenino,casado,36063.0,2.0,513864.0,511581.0,2283.0,2.0,2.0,309768.99,307000.0,47.0,3.0,fiduciaria,16.13
804390,premier,48.0,femenino,casado,84511.0,6.0,204233.0,133469.0,70764.0,2.0,1.0,1190257.39,1210000.0,45.0,2.0,fiduciaria,12.39
341015,optima,30.0,femenino,casado,337383.0,1.0,783972.0,781890.0,2082.0,5.0,2.0,243303.27,297000.0,39.0,4.0,fiduciaria,15.72
355902,optima,46.0,femenino,casado,56704.0,10.0,24360.0,5244.0,19116.0,1.0,2.0,110207.15,127000.0,54.0,3.0,fiduciaria,15.92
266943,optima,37.0,femenino,soltero,,2.0,485489.0,456752.0,28737.0,4.0,1.0,504906.88,350000.0,58.0,4.0,fiduciaria,12.6
131222,optima,43.0,masculino,casado,71076.0,46.0,813127.0,810187.0,2940.0,4.0,3.0,1067996.1,638000.0,296.0,3.0,hipotecaria,6.14
679692,privada,50.0,femenino,soltero,117273.0,0.0,1295263.0,54863.0,1240400.0,3945.0,3.0,37242.77,531000.0,72.0,2.0,fiduciaria_prendas,7.19
571037,optima,31.0,masculino,soltero,82751.0,6.0,209037.0,174690.0,34347.0,4.0,2.0,200209.73,101000.0,50.0,5.0,fiduciaria,17.11
293415,premier,38.0,masculino,casado,81429.0,36.0,224477.0,222925.0,1552.0,3.0,3.0,43534.25,777000.0,45.0,3.0,fiduciaria,13.81
425720,optima,49.0,masculino,casado,35174.0,115.0,813053.0,812347.0,706.0,3.0,2.0,172746.67,210000.0,322.0,3.0,hipotecaria,6.4
751235,optima,50.0,femenino,casado,42768.0,15.0,521947.0,510832.0,11115.0,1.0,0.0,,81000.0,65.0,3.0,fiduciaria_prendas,8.29
478954,optima,38.0,femenino,casado,306337.0,19.0,2152244.0,2148265.0,3979.0,2.0,2.0,307573.3,168000.0,41.0,3.0,fiduciaria,16.06
557223,optima,38.0,masculino,casado,27316.0,9.0,184757.0,144604.0,40153.0,3.0,2.0,,1004000.0,50.0,3.0,fiduciaria,17.78
127005,premier,48.0,masculino,casado,79018.0,6.0,99988.0,16949.0,83039.0,2.0,1.0,,376000.0,60.0,2.0,fiduciaria,13.79
792622,optima,38.0,masculino,soltero,57337.0,56.0,286074.0,234523.0,51551.0,2.0,1.0,95622.8,1576000.0,29.0,6.0,fiduciaria,15.0
259880,optima,46.0,masculino,casado,141724.0,36.0,260176.0,243184.0,16992.0,1.0,0.0,81113.15,376000.0,83.0,6.0,fiduciaria_prendas,8.58
136687,optima,44.0,masculino,casado,64805.0,25.0,436265.0,434962.0,1303.0,3.0,0.0,,581000.0,53.0,4.0,fiduciaria,13.31
210225,optima,39.0,masculino,viudo,61705.0,5.0,171908.0,170833.0,1075.0,2.0,2.0,252479.74,85000.0,68.0,5.0,fiduciaria,13.92
338326,optima,43.0,femenino,casado,110746.0,115.0,364287.0,363260.0,1027.0,3.0,1.0,,470000.0,283.0,4.0,hipotecaria,7.77
966525,optima,48.0,masculino,casado,49878.0,22.0,64925.0,51602.0,13323.0,3.0,1.0,236238.47,463000.0,44.0,3.0,fiduciaria,16.66
488132,premier,38.0,masculino,casado,81373.0,7.0,1167979.0,1138694.0,29285.0,2.0,2.0,295075.17,104000.0,65.0,2.0,fiduciaria,14.73
901174,optima,43.0,masculino,casado,211367.0,21.0,962898.0,962249.0,649.0,6.0,0.0,522859.88,118000.0,59.0,4.0,fiduciaria,16.51
554314,optima,38.0,femenino,casado,106783.0,14.0,93251.0,89823.0,3428.0,1.0,1.0,847495.49,301000.0,55.0,2.0,fiduciaria_prendas,10.93
613039,optima,45.0,femenino,casado,217511.0,64.0,295696.0,251233.0,44463.0,1.0,1.0,104286.1,111000.0,62.0,6.0,fiduciaria,16.26
293052,premier,33.0,masculino,casado,76647.0,0.0,633148.0,632768.0,380.0,3.0,2.0,,2952000.0,370.0,3.0,hipotecaria,5.01
118994,optima,39.0,masculino,casado,71618.0,2.0,136226.0,131081.0,5145.0,4.0,2.0,480745.22,61000.0,29.0,3.0,fiduciaria,22.93
369466,optima,30.0,femenino,soltero,239965.0,9.0,152340.0,94551.0,57789.0,3.0,1.0,684329.36,351000.0,62.0,2.0,fiduciaria_prendas,10.03
313998,optima,43.0,femenino,soltero,,4.0,80965.0,59137.0,21828.0,1.0,4.0,,230000.0,75.0,2.0,fiduciaria_prendas,9.25
749551,premier,41.0,masculino,casado,,21.0,725668.0,697247.0,28421.0,2.0,3.0,478700.6,216000.0,94.0,4.0,fiduciaria,12.84
193786,optima,48.0,femenino,soltero,28940.0,73.0,327578.0,319900.0,7678.0,2.0,1.0,5664284.57,514000.0,330.0,4.0,hipotecaria,6.67
976638,optima,45.0,femenino,casado,,35.0,308968.0,298600.0,10368.0,2.0,1.0,35099.47,489000.0,57.0,5.0,fiduciaria,15.68
445206,premier,38.0,femenino,soltero,,26.0,506133.0,393196.0,112937.0,3.0,2.0,78785.42,174000.0,62.0,3.0,fiduciaria_prendas,7.96
984580,optima,43.0,femenino,divorciado,35264.0,129.0,477577.0,477276.0,301.0,5.0,1.0,180858.24,1221000.0,363.0,3.0,hipotecaria,6.43
991873,optima,31.0,femenino,soltero,57919.0,236.0,753885.0,730029.0,23856.0,2.0,2.0,3605061.85,286000.0,328.0,4.0,hipotecaria,6.35
774279,optima,55.0,femenino,casado,,11.0,193588.0,116815.0,76773.0,3.0,2.0,1449170.77,289000.0,50.0,3.0,fiduciaria,14.73
736562,optima,52.0,femenino,casado,238119.0,0.0,125694.0,114703.0,10991.0,4.0,1.0,,205000.0,55.0,4.0,fiduciaria,18.04
524506,optima,45.0,femenino,casado,73834.0,5.0,690152.0,654636.0,35516.0,4.0,0.0,747884.26,566000.0,57.0,3.0,fiduciaria,13.03
973422,optima,36.0,masculino,viudo,,12.0,100082.0,95538.0,4544.0,3.0,1.0,30681.17,52000.0,69.0,4.0,fiduciaria,11.42
361029,privada,41.0,masculino,casado,,3.0,1847808.0,652602.0,1195206.0,1.0,6.0,,295000.0,253.0,2.0,fiduciaria_bienes_inmuebles,5.84
731805,optima,41.0,femenino,soltero,44633.0,4.0,195552.0,191239.0,4313.0,4.0,5.0,929953.36,86000.0,45.0,3.0,fiduciaria,16.72
549072,optima,51.0,masculino,casado,54189.0,3.0,148449.0,142708.0,5741.0,2.0,2.0,815509.21,641000.0,43.0,3.0,fiduciaria,15.13
289305,optima,60.0,masculino,casado,110074.0,11.0,468296.0,444554.0,23742.0,1.0,0.0,49802.09,153000.0,42.0,5.0,fiduciaria,15.48
763448,optima,38.0,masculino,casado,,114.0,793153.0,685803.0,107350.0,4.0,1.0,5671892.76,440000.0,344.0,4.0,hipotecaria,6.46
582325,optima,54.0,masculino,casado,30941.0,32.0,75988.0,42846.0,33142.0,3.0,1.0,1443417.15,140000.0,62.0,3.0,fiduciaria,17.64
314734,optima,32.0,masculino,casado,,33.0,194263.0,181019.0,13244.0,3.0,1.0,496002.24,401000.0,47.0,3.0,fiduciaria,13.62
299039,optima,43.0,masculino,casado,27588.0,10.0,937690.0,760906.0,176784.0,1.0,0.0,2289690.22,120000.0,53.0,2.0,fiduciaria_prendas,8.51
375909,optima,26.0,femenino,soltero,98934.0,3.0,387296.0,375157.0,12139.0,2.0,0.0,,833000.0,71.0,4.0,fiduciaria,8.74
278127,optima,48.0,masculino,casado,,34.0,121502.0,64983.0,56519.0,2.0,1.0,159248.84,82000.0,41.0,3.0,fiduciaria,15.06
482889,optima,38.0,femenino,casado,41144.0,32.0,1353672.0,1342488.0,11184.0,3.0,1.0,971831.28,100000.0,71.0,5.0,fiduciaria,11.74
618514,optima,50.0,femenino,soltero,306067.0,3.0,551814.0,544339.0,7475.0,2.0,0.0,1165041.56,207000.0,84.0,4.0,fiduciaria_prendas,7.95
298911,optima,46.0,masculino,casado,156354.0,4.0,219326.0,119536.0,99790.0,2.0,0.0,120503.83,229000.0,81.0,2.0,fiduciaria_prendas,9.09
695079,optima,45.0,femenino,divorciado,76563.0,7.0,332882.0,76602.0,256280.0,11616.0,4.0,485059.26,54000.0,77.0,4.0,prendas,8.29
714094,optima,49.0,femenino,casado,131803.0,15.0,1045776.0,1042338.0,3438.0,2.0,4.0,1996502.23,923000.0,259.0,4.0,hipotecaria,6.64
733918,premier,55.0,masculino,casado,,35.0,680330.0,618433.0,61897.0,5.0,3.0,,33000.0,68.0,3.0,autoliquidable,7.37
841935,optima,59.0,femenino,casado,45560.0,35.0,1425662.0,1394160.0,31502.0,3.0,3.0,713842.87,227000.0,117.0,3.0,hipotecaria,7.52
974874,optima,50.0,femenino,soltero,28094.0,185.0,952392.0,896707.0,55685.0,2.0,1.0,870525.35,291000.0,245.0,3.0,hipotecaria,6.77
409466,optima,68.0,masculino,casado,121128.0,34.0,70978.0,65806.0,5172.0,4.0,2.0,122331.75,272000.0,61.0,3.0,fiduciaria,19.51
162592,optima,59.0,femenino,soltero,32766.0,3.0,2024041.0,1935234.0,88807.0,2.0,1.0,38593.35,1218000.0,126.0,2.0,hipotecaria,7.39
252503,optima,36.0,masculino,casado,147411.0,1.0,188953.0,185776.0,3177.0,3.0,1.0,108076.81,1110000.0,48.0,3.0,fiduciaria,12.53
812956,optima,41.0,masculino,casado,93149.0,3.0,106266.0,104058.0,2208.0,4.0,3.0,21131.6,256000.0,52.0,3.0,fiduciaria,21.32
900060,optima,52.0,femenino,casado,,16.0,128048.0,111953.0,16095.0,2.0,0.0,468797.68,109000.0,56.0,3.0,fiduciaria_prendas,8.48
575544,optima,58.0,femenino,casado,163330.0,49.0,745702.0,744476.0,1226.0,3.0,1.0,,227000.0,60.0,6.0,fiduciaria,14.63
936198,premier,46.0,masculino,soltero,92228.0,4.0,1313917.0,1188785.0,125132.0,3.0,1.0,576331.24,725000.0,79.0,4.0,fiduciaria,10.12
182661,premier,32.0,femenino,casado,84505.0,1.0,180382.0,106143.0,74239.0,3.0,1.0,357956.02,72000.0,65.0,3.0,fiduciaria,13.82
740907,optima,25.0,femenino,casado,59370.0,2.0,417679.0,416650.0,1029.0,2.0,2.0,565184.96,145000.0,56.0,5.0,fiduciaria,20.74
100084,premier,39.0,femenino,casado,93026.0,14.0,1792002.0,1786427.0,5575.0,3.0,2.0,542812.54,43000.0,51.0,4.0,fiduciaria,14.27
954442,optima,77.0,masculino,casado,72260.0,4.0,456003.0,252378.0,203625.0,1.0,3.0,328528.93,310000.0,65.0,2.0,prendas,8.1
791993,premier,44.0,masculino,casado,109755.0,2.0,841701.0,770242.0,71459.0,5.0,3.0,563762.66,133000.0,46.0,4.0,fiduciaria,18.46
109112,premier,38.0,masculino,casado,,1.0,685293.0,668989.0,16304.0,2.0,2.0,2714078.8,89000.0,68.0,4.0,fiduciaria,11.6
807952,premier,56.0,femenino,casado,99428.0,33.0,646056.0,484419.0,161637.0,6.0,4.0,3696974.08,298000.0,63.0,4.0,fiduciaria,11.63
735494,premier,50.0,femenino,casado,102308.0,2.0,990533.0,940276.0,50257.0,4.0,4.0,331158.9,750000.0,54.0,3.0,fiduciaria,13.43
699720,privada,55.0,masculino,casado,57740.0,23.0,5761030.0,1881906.0,3879124.0,1.0,2.0,125168.1,393000.0,24.0,2.0,autoliquidable,8.08
273981,optima,40.0,masculino,casado,55261.0,14.0,193410.0,192493.0,917.0,5.0,1.0,659395.83,546000.0,72.0,3.0,fiduciaria,15.53
581121,optima,45.0,masculino,casado,36704.0,41.0,90668.0,84205.0,6463.0,1.0,0.0,567454.63,116000.0,76.0,5.0,fiduciaria_prendas,8.83
921694,premier,42.0,femenino,casado,93671.0,128.0,767431.0,471062.0,296369.0,3.0,4.0,567815.17,337000.0,209.0,4.0,hipotecaria,6.62
